phage,host,study,label,k3dist,k6dist,GCdiff,Homology,host_species,host_genus
mg592499.1,enterovibrio norvegicus,NahantCollection,0,0.0595679428019028,0.155000707215543,-4.25328606887567,0,enterovibrio norvegicus,enterovibrio
mg592499.1,aliivibrio fischeri,NahantCollection,0,0.0510938000691429,0.162888161797592,4.56859415892337,0,aliivibrio fischeri,aliivibrio
mg592498.1,vibrio vulnificus,NahantCollection,0,0.0527259154557487,0.159697273761637,1.17799702702656,0,vibrio vulnificus,vibrio
mg592498.1,vibrio tasmaniensis,NahantCollection,0,0.0610903937602352,0.156474375775068,4.68995572749299,0,vibrio tasmaniensis,vibrio
mg592498.1,vibrio splendidus,NahantCollection,0,0.0623897105147049,0.159312623371828,4.26471877898933,0,vibrio splendidus,vibrio
mg592498.1,vibrio sp. f13,NahantCollection,0,0.0638185030326452,0.159448772966444,3.82644607650129,0,vibrio,vibrio
mg592498.1,vibrio sp. f12,NahantCollection,0,0.0654099390606122,0.160793872386382,4.01516237941298,0,vibrio,vibrio
mg592498.1,vibrio sp. 10n.5,NahantCollection,0,0.0672322281012591,0.172219715277419,7.21026834047337,0,vibrio,vibrio
mg592498.1,vibrio sp. 10n.4,NahantCollection,0,0.0452565470165752,0.148226099821139,4.13740763370471,0,vibrio,vibrio
mg592498.1,vibrio sp. 10n.2,NahantCollection,0,0.0422221739691193,0.140974984900082,3.93163522188564,0,vibrio,vibrio
mg592498.1,shewanella sp. 10n.6,NahantCollection,0,0.120894042265534,0.19480767278094,6.64564844759514,0,shewanella,shewanella
mg592498.1,vibrio sp. 10n.1,NahantCollection,0,0.0638360913554455,0.157832960771469,4.32216501605458,0,vibrio,vibrio
mg592498.1,vibrio parahaemolyticus,NahantCollection,0,0.0619561158295738,0.156956873518012,2.90252107250718,0,vibrio parahaemolyticus,vibrio
mg592498.1,vibrio lentus,NahantCollection,0,0.0615967046298534,0.158178681564779,4.19678999520278,0,vibrio lentus,vibrio
mg592498.1,vibrio kanaloae,NahantCollection,0,0.0633105398310376,0.158604241475367,4.82963930381277,0,vibrio kanaloae,vibrio
mg592498.1,vibrio cyclitrophicus,NahantCollection,0,0.061731138064348,0.159225136912468,4.92251025922443,0,vibrio cyclitrophicus,vibrio
mg592498.1,vibrio breoganii,NahantCollection,0,0.0780631635486956,0.163821551514531,2.79848558078703,0,vibrio breoganii,vibrio
mg592498.1,vibrio anguillarum,NahantCollection,0,0.0564360019408945,0.159811133711933,3.72377922385449,0,vibrio anguillarum,vibrio
mg592498.1,vibrio alginolyticus,NahantCollection,0,0.0549107237420437,0.151064035941671,3.73215250161086,0,vibrio alginolyticus,vibrio
mg592498.1,shewanella sp. 10n.7,NahantCollection,0,0.084428282208707,0.17545195005675,7.72988062003811,0,shewanella,shewanella
mg592495.1,vibrio sp. f12,NahantCollection,0,0.450359483321739,0.394691529473621,-4.59592626796065,0,vibrio,vibrio
mg592495.1,vibrio sp. 10n.4,NahantCollection,0,0.519263469366786,0.444727729704562,-4.47368101366892,0,vibrio,vibrio
mg592492.1,vibrio breoganii,NahantCollection,0,0.539712011892017,0.455332514395023,3.29715040030466,0,vibrio breoganii,vibrio
mg592495.1,vibrio sp. 10n.3,NahantCollection,0,0.446665411393069,0.393973207344856,-4.67155781078542,0,vibrio,vibrio
mg592494.1,vibrio cyclitrophicus,NahantCollection,0,0.0979799980411319,0.204988090510036,-1.22497628364312,0,vibrio cyclitrophicus,vibrio
mg592494.1,vibrio breoganii,NahantCollection,0,0.0739646357488343,0.194747999006727,-3.34900096208052,0,vibrio breoganii,vibrio
mg592494.1,vibrio anguillarum,NahantCollection,0,0.110917886314114,0.222484666357249,-2.42370731901305,0,vibrio anguillarum,vibrio
mg592494.1,vibrio alginolyticus,NahantCollection,0,0.114653214932175,0.214713530265375,-2.41533404125669,0,vibrio alginolyticus,vibrio
mg592494.1,shewanella sp. 10n.7,NahantCollection,0,0.0905637506283815,0.202647674474191,1.58239407717056,0,shewanella,shewanella
mg592494.1,shewanella sp. 10n.6,NahantCollection,0,0.11922880003624,0.221398000246848,0.498161904727596,0,shewanella,shewanella
mg592494.1,enterovibrio norvegicus,NahantCollection,0,0.149530080340417,0.245503973033376,-5.62513196016663,0,enterovibrio norvegicus,enterovibrio
mg592494.1,aliivibrio fischeri,NahantCollection,0,0.0926937240770092,0.222010736920365,3.19674826763241,0,aliivibrio fischeri,aliivibrio
mg592492.1,vibrio vulnificus,NahantCollection,0,0.457920607768901,0.429809128883567,1.67666184654419,0,vibrio vulnificus,vibrio
mg592492.1,vibrio tasmaniensis,NahantCollection,0,0.418360872944564,0.384746775809925,5.18862054701062,0,vibrio tasmaniensis,vibrio
mg592492.1,vibrio splendidus,NahantCollection,0,0.409204594138166,0.379578131599537,4.76338359850696,0,vibrio splendidus,vibrio
mg592492.1,vibrio sp. f13,NahantCollection,0,0.402430503414303,0.375596814020862,4.32511089601892,0,vibrio,vibrio
mg592492.1,vibrio sp. f12,NahantCollection,0,0.404327160752154,0.376215386282816,4.51382719893061,0,vibrio,vibrio
mg592492.1,vibrio sp. 10n.5,NahantCollection,0,0.496015817819049,0.435353819973165,7.708933159991,0,vibrio,vibrio
mg592492.1,vibrio sp. 10n.4,NahantCollection,0,0.458302288019899,0.409273710031861,4.63607245322234,0,vibrio,vibrio
mg592492.1,vibrio sp. 10n.3,NahantCollection,0,0.423797796783018,0.388988903828645,4.43819565610584,0,vibrio,vibrio
mg592492.1,vibrio sp. 10n.2,NahantCollection,0,0.419977100187953,0.38772670042345,4.43030004140327,0,vibrio,vibrio
mg592492.1,vibrio sp. 10n.1,NahantCollection,0,0.415680105940423,0.383056316724421,4.82082983557221,0,vibrio,vibrio
mg592492.1,vibrio parahaemolyticus,NahantCollection,0,0.372555076852188,0.363342958749633,3.40118589202481,0,vibrio parahaemolyticus,vibrio
mg592492.1,vibrio kanaloae,NahantCollection,0,0.416650651468858,0.385411885074298,5.3283041233304,0,vibrio kanaloae,vibrio
mg592492.1,vibrio cyclitrophicus,NahantCollection,0,0.408095198903686,0.377468108496286,5.42117507874206,0,vibrio cyclitrophicus,vibrio
mg592494.1,vibrio kanaloae,NahantCollection,0,0.105208372310856,0.212585690994069,-1.31784723905478,0,vibrio kanaloae,vibrio
mg592494.1,vibrio parahaemolyticus,NahantCollection,0,0.128511026301097,0.225103894850635,-3.24496547036037,0,vibrio parahaemolyticus,vibrio
mg592494.1,vibrio sp. 10n.1,NahantCollection,0,0.099190400064878,0.20495719816893,-1.82532152681296,0,vibrio,vibrio
mg592495.1,shewanella sp. 10n.7,NahantCollection,0,0.565592856587389,0.459605301681292,-0.881208027335525,0,shewanella,shewanella
mg592495.1,vibrio sp. 10n.2,NahantCollection,0,0.58735108478983,0.479584435195087,-4.67945342548799,0,vibrio,vibrio
mg592495.1,vibrio sp. 10n.1,NahantCollection,0,0.450534332107315,0.39399678094843,-4.28892363131905,0,vibrio,vibrio
mg592495.1,vibrio parahaemolyticus,NahantCollection,0,0.510490183569522,0.42939557043417,-5.70856757486646,0,vibrio parahaemolyticus,vibrio
mg592495.1,vibrio lentus,NahantCollection,0,0.464716832622836,0.40396607405226,-4.41429865217086,0,vibrio lentus,vibrio
mg592495.1,vibrio kanaloae,NahantCollection,0,0.461685099885905,0.401122342680177,-3.78144934356087,0,vibrio kanaloae,vibrio
mg592495.1,vibrio cyclitrophicus,NahantCollection,0,0.46597223303271,0.403611681149006,-3.6885783881492,0,vibrio cyclitrophicus,vibrio
mg592495.1,vibrio breoganii,NahantCollection,0,0.42790089990522,0.376760760974906,-5.8126030665866,0,vibrio breoganii,vibrio
mg592495.1,vibrio anguillarum,NahantCollection,0,0.587983299223919,0.485962944248234,-4.88730942351914,0,vibrio anguillarum,vibrio
mg592495.1,vibrio alginolyticus,NahantCollection,0,0.514673688657424,0.432441418149054,-4.87893614576278,0,vibrio alginolyticus,vibrio
mg592495.1,shewanella sp. 10n.6,NahantCollection,0,0.592649660731619,0.482410196124287,-1.96544019977849,0,shewanella,shewanella
mg592494.1,vibrio sp. 10n.2,NahantCollection,0,0.122515220094118,0.219046523891668,-2.2158513209819,0,vibrio,vibrio
mg592495.1,aliivibrio fischeri,NahantCollection,0,0.464475274839707,0.390677299599497,0.733146163126321,0,aliivibrio fischeri,aliivibrio
mg592494.1,vibrio vulnificus,NahantCollection,0,0.121881939962013,0.234340013725941,-4.96948951584099,0,vibrio vulnificus,vibrio
mg592494.1,vibrio tasmaniensis,NahantCollection,0,0.101456672708523,0.208127024740399,-1.45753081537455,0,vibrio tasmaniensis,vibrio
mg592494.1,vibrio splendidus,NahantCollection,0,0.102769011946869,0.20921386602712,-1.88276776387822,0,vibrio splendidus,vibrio
mg592494.1,vibrio sp. f13,NahantCollection,0,0.101985576672516,0.208540922030514,-2.32104046636626,0,vibrio,vibrio
mg592494.1,vibrio sp. f12,NahantCollection,0,0.102918580994097,0.209710646591167,-2.13232416345456,0,vibrio,vibrio
mg592494.1,vibrio sp. 10n.5,NahantCollection,0,0.0866460835886101,0.211999040637007,1.06278179760582,0,vibrio,vibrio
mg592494.1,vibrio sp. 10n.4,NahantCollection,0,0.107856181502585,0.216111830207699,-2.01007890916284,0,vibrio,vibrio
mg592494.1,vibrio sp. 10n.3,NahantCollection,0,0.0991092405653599,0.207268942628849,-2.20795570627934,0,vibrio,vibrio
mg592484.1,vibrio parahaemolyticus,NahantCollection,0,0.096066874851979,0.21384300616947,-1.81985083239481,0,vibrio parahaemolyticus,vibrio
mg592484.1,vibrio kanaloae,NahantCollection,0,0.0824657252318038,0.200368244904926,0.107267398910786,0,vibrio kanaloae,vibrio
mg592484.1,vibrio cyclitrophicus,NahantCollection,0,0.0857550393357135,0.200622395110849,0.200138354322448,0,vibrio cyclitrophicus,vibrio
mg592475.1,enterovibrio norvegicus,NahantCollection,0,0.422185274302912,0.398128423500826,0.859934716342089,0,enterovibrio norvegicus,enterovibrio
mg592476.1,shewanella sp. 10n.7,NahantCollection,0,0.517847391200395,0.450990682571036,8.18330201266759,0,shewanella,shewanella
mg592476.1,shewanella sp. 10n.6,NahantCollection,0,0.546425543773643,0.475157039031378,7.09906984022462,0,shewanella,shewanella
mg592476.1,enterovibrio norvegicus,NahantCollection,0,0.417311397903583,0.396312434015278,0.975775975330393,0,enterovibrio norvegicus,enterovibrio
mg592476.1,aliivibrio fischeri,NahantCollection,0,0.480962941124029,0.41866015423422,9.79765620312943,0,aliivibrio fischeri,aliivibrio
mg592475.1,vibrio vulnificus,NahantCollection,0,0.469050423287821,0.440968955236305,1.51557716066773,0,vibrio vulnificus,vibrio
mg592475.1,vibrio tasmaniensis,NahantCollection,0,0.425446028375942,0.391331044325229,5.02753586113417,0,vibrio tasmaniensis,vibrio
mg592475.1,vibrio sp. f13,NahantCollection,0,0.409668869771839,0.382149410969219,4.16402621014247,0,vibrio,vibrio
mg592475.1,vibrio sp. f12,NahantCollection,0,0.411673819317484,0.383437663582932,4.35274251305416,0,vibrio,vibrio
mg592475.1,vibrio sp. 10n.5,NahantCollection,0,0.505316797168773,0.439066011345261,7.54784847411455,0,vibrio,vibrio
mg592475.1,vibrio sp. 10n.4,NahantCollection,0,0.465882087404045,0.416796890690495,4.47498776734589,0,vibrio,vibrio
mg592475.1,vibrio sp. 10n.3,NahantCollection,0,0.430646159422586,0.395341847290658,4.27711097022939,0,vibrio,vibrio
mg592475.1,vibrio sp. 10n.2,NahantCollection,0,0.432349021542312,0.398138215429482,4.26921535552682,0,vibrio,vibrio
mg592475.1,vibrio sp. 10n.1,NahantCollection,0,0.422495706792813,0.389154217738759,4.65974514969576,0,vibrio,vibrio
mg592475.1,vibrio parahaemolyticus,NahantCollection,0,0.378074126674933,0.370816177495763,3.24010120614835,0,vibrio parahaemolyticus,vibrio
mg592475.1,vibrio lentus,NahantCollection,0,0.407093089344685,0.380223520553054,4.53437012884395,0,vibrio lentus,vibrio
mg592475.1,vibrio kanaloae,NahantCollection,0,0.42420272305039,0.391596579050632,5.16721943745394,0,vibrio kanaloae,vibrio
mg592475.1,vibrio cyclitrophicus,NahantCollection,0,0.414887273965936,0.384407022956948,5.26009039286561,0,vibrio cyclitrophicus,vibrio
mg592475.1,vibrio breoganii,NahantCollection,0,0.545577000598932,0.461326707121304,3.13606571442821,0,vibrio breoganii,vibrio
mg592475.1,vibrio anguillarum,NahantCollection,0,0.482772151307236,0.440694549411839,4.06135935749567,0,vibrio anguillarum,vibrio
mg592475.1,vibrio alginolyticus,NahantCollection,0,0.405918711866214,0.384986999935889,4.06973263525203,0,vibrio alginolyticus,vibrio
mg592475.1,shewanella sp. 10n.7,NahantCollection,0,0.52313323260405,0.452011866901658,8.06746075367928,0,shewanella,shewanella
mg592476.1,vibrio alginolyticus,NahantCollection,0,0.405232061038692,0.38597398957149,4.18557389424033,0,vibrio alginolyticus,vibrio
mg592476.1,vibrio anguillarum,NahantCollection,0,0.478417662558385,0.438271555098684,4.17720061648397,0,vibrio anguillarum,vibrio
mg592476.1,vibrio breoganii,NahantCollection,0,0.545213837494756,0.462208990083057,3.25190697341651,0,vibrio breoganii,vibrio
mg592476.1,vibrio tasmaniensis,NahantCollection,0,0.423602650369188,0.392797417854288,5.14337712012247,0,vibrio tasmaniensis,vibrio
mg592477.1,vibrio cyclitrophicus,NahantCollection,0,0.093605361151874,0.205118269201156,-0.565815666448515,0,vibrio cyclitrophicus,vibrio
mg592477.1,vibrio breoganii,NahantCollection,0,0.117418736214324,0.220598217777761,-2.68984034488592,0,vibrio breoganii,vibrio
mg592477.1,vibrio anguillarum,NahantCollection,0,0.0535237210022617,0.183065672878693,-1.76454670181845,0,vibrio anguillarum,vibrio
mg592477.1,vibrio alginolyticus,NahantCollection,0,0.0796610145319571,0.194168688093926,-1.75617342406209,0,vibrio alginolyticus,vibrio
mg592477.1,shewanella sp. 10n.7,NahantCollection,0,0.0829806023040168,0.197436299086452,2.24155469436516,0,shewanella,shewanella
mg592477.1,shewanella sp. 10n.6,NahantCollection,0,0.104193700642298,0.20911812886337,1.1573225219222,0,shewanella,shewanella
mg592477.1,enterovibrio norvegicus,NahantCollection,0,0.0746730871374918,0.200232923440368,-4.96597134297203,0,enterovibrio norvegicus,enterovibrio
mg592477.1,aliivibrio fischeri,NahantCollection,0,0.0886302980619793,0.209879723646818,3.85590888482701,0,aliivibrio fischeri,aliivibrio
mg592476.1,vibrio vulnificus,NahantCollection,0,0.464569108990297,0.439859624221321,1.63141841965604,0,vibrio vulnificus,vibrio
mg592476.1,vibrio splendidus,NahantCollection,0,0.414998108810682,0.387454225861074,4.71814017161881,0,vibrio splendidus,vibrio
mg592476.1,vibrio cyclitrophicus,NahantCollection,0,0.413323041194213,0.385239076380464,5.37593165185391,0,vibrio cyclitrophicus,vibrio
mg592476.1,vibrio sp. f13,NahantCollection,0,0.408276841236215,0.384529011427866,4.27986746913077,0,vibrio,vibrio
mg592476.1,vibrio sp. f12,NahantCollection,0,0.409954882253429,0.38493242696738,4.46858377204246,0,vibrio,vibrio
mg592476.1,vibrio sp. 10n.5,NahantCollection,0,0.503159220088741,0.44217950530664,7.66368973310285,0,vibrio,vibrio
mg592476.1,vibrio sp. 10n.4,NahantCollection,0,0.464242189959453,0.417619219245517,4.59082902633419,0,vibrio,vibrio
mg592476.1,vibrio sp. 10n.3,NahantCollection,0,0.42896917681935,0.396600943783293,4.39295222921769,0,vibrio,vibrio
mg592476.1,vibrio sp. 10n.2,NahantCollection,0,0.42820295917793,0.398237745110096,4.38505661451512,0,vibrio,vibrio
mg592476.1,vibrio sp. 10n.1,NahantCollection,0,0.420821033573437,0.391054602302661,4.77558640868406,0,vibrio,vibrio
mg592476.1,vibrio parahaemolyticus,NahantCollection,0,0.377535996090394,0.370907850330747,3.35594246513666,0,vibrio parahaemolyticus,vibrio
mg592476.1,vibrio kanaloae,NahantCollection,0,0.421778405979229,0.392723746236843,5.28306069644225,0,vibrio kanaloae,vibrio
mg592475.1,shewanella sp. 10n.6,NahantCollection,0,0.552373728867587,0.475757027898098,6.98322858123632,0,shewanella,shewanella
mg592475.1,aliivibrio fischeri,NahantCollection,0,0.484196273123555,0.417777137999011,9.68181494414113,0,aliivibrio fischeri,aliivibrio
mg592484.1,vibrio breoganii,NahantCollection,0,0.104657186973782,0.212430413386532,-1.92388632411495,0,vibrio breoganii,vibrio
mg592474.1,vibrio vulnificus,NahantCollection,0,0.259104263786059,0.366877386376399,-5.39429933559238,0,vibrio vulnificus,vibrio
mg592473.1,vibrio sp. 10n.2,NahantCollection,0,0.35275410568779,0.349238157673166,-7.00663309642518,0,vibrio,vibrio
mg592473.1,vibrio sp. 10n.1,NahantCollection,0,0.254706728870587,0.28242512135171,-6.61610330225624,0,vibrio,vibrio
mg592473.1,vibrio parahaemolyticus,NahantCollection,0,0.292178626220661,0.302446997918098,-8.03574724580365,0,vibrio parahaemolyticus,vibrio
mg592473.1,vibrio lentus,NahantCollection,0,0.266975171089054,0.293636638371494,-6.74147832310805,0,vibrio lentus,vibrio
mg592473.1,vibrio kanaloae,NahantCollection,0,0.265944483400211,0.290037754475985,-6.10862901449806,0,vibrio kanaloae,vibrio
mg592473.1,vibrio cyclitrophicus,NahantCollection,0,0.268971156653982,0.290755435615543,-6.01575805908639,0,vibrio cyclitrophicus,vibrio
mg592473.1,vibrio breoganii,NahantCollection,0,0.270969036897017,0.296348467138346,-8.1397827375238,0,vibrio breoganii,vibrio
mg592473.1,vibrio anguillarum,NahantCollection,0,0.365958738579933,0.361726952084233,-7.21448909445633,0,vibrio anguillarum,vibrio
mg592473.1,vibrio alginolyticus,NahantCollection,0,0.297085535738835,0.306851368593681,-7.20611581669997,0,vibrio alginolyticus,vibrio
mg592473.1,shewanella sp. 10n.7,NahantCollection,0,0.380651828393027,0.357690223176006,-3.20838769827272,0,shewanella,shewanella
mg592473.1,shewanella sp. 10n.6,NahantCollection,0,0.438582222929375,0.401294208659498,-4.29261987071568,0,shewanella,shewanella
mg592473.1,aliivibrio fischeri,NahantCollection,0,0.266648536961574,0.284805349157357,-1.59403350781087,0,aliivibrio fischeri,aliivibrio
mg592472.1,vibrio vulnificus,NahantCollection,0,0.0389693207610797,0.139733802471489,-2.71332922762333,0,vibrio vulnificus,vibrio
mg592472.1,vibrio tasmaniensis,NahantCollection,0,0.0416747438674719,0.132866431094553,0.79862947284311,0,vibrio tasmaniensis,vibrio
mg592472.1,vibrio splendidus,NahantCollection,0,0.0432906328625544,0.134320689042807,0.373392524339444,0,vibrio splendidus,vibrio
mg592472.1,vibrio sp. f13,NahantCollection,0,0.0423762074692258,0.133265116537079,-0.0648801781485915,0,vibrio,vibrio
mg592472.1,vibrio sp. f12,NahantCollection,0,0.0450377218909885,0.136289825319601,0.123836124763102,0,vibrio,vibrio
mg592472.1,vibrio sp. 10n.5,NahantCollection,0,0.0471877819270723,0.150534006213572,3.31894208582349,0,vibrio,vibrio
mg592472.1,vibrio sp. 10n.4,NahantCollection,0,0.0488133322237987,0.14301765068747,0.246081379054829,0,vibrio,vibrio
mg592472.1,vibrio sp. 10n.3,NahantCollection,0,0.0479332526529602,0.137742008169146,0.0482045819383288,0,vibrio,vibrio
mg592472.1,vibrio sp. 10n.2,NahantCollection,0,0.0458650396886259,0.140773277659188,0.0403089672357595,0,vibrio,vibrio
mg592473.1,vibrio sp. 10n.3,NahantCollection,0,0.25936331322094,0.288776824631072,-6.99873748172261,0,vibrio,vibrio
mg592473.1,vibrio sp. 10n.4,NahantCollection,0,0.298543899551482,0.321619650763645,-6.80086068460611,0,vibrio,vibrio
mg592473.1,vibrio sp. 10n.5,NahantCollection,0,0.333319908859935,0.331797213317764,-3.72799997783746,0,vibrio,vibrio
mg592474.1,vibrio breoganii,NahantCollection,0,0.388748965824846,0.425496341763917,-3.77381078183191,0,vibrio breoganii,vibrio
mg592474.1,vibrio tasmaniensis,NahantCollection,0,0.305587788813476,0.38490061425051,-1.88234063512594,0,vibrio tasmaniensis,vibrio
mg592474.1,vibrio sp. f13,NahantCollection,0,0.313527426193601,0.389180022997575,-2.74585028611764,0,vibrio,vibrio
mg592474.1,vibrio sp. 10n.5,NahantCollection,0,0.327379699443702,0.408645742507945,0.637971977854434,0,vibrio,vibrio
mg592474.1,vibrio sp. 10n.4,NahantCollection,0,0.28631964451229,0.376330701781668,-2.43488872891422,0,vibrio,vibrio
mg592474.1,vibrio sp. 10n.3,NahantCollection,0,0.330620953125399,0.395354312570542,-2.63276552603072,0,vibrio,vibrio
mg592474.1,vibrio sp. 10n.2,NahantCollection,0,0.248861125580614,0.362709951391069,-2.64066114073329,0,vibrio,vibrio
mg592474.1,vibrio sp. 10n.1,NahantCollection,0,0.32184595260718,0.390444710055673,-2.25013134656435,0,vibrio,vibrio
mg592474.1,vibrio parahaemolyticus,NahantCollection,0,0.257620257419656,0.362979367343154,-3.66977529011176,0,vibrio parahaemolyticus,vibrio
mg592474.1,vibrio kanaloae,NahantCollection,0,0.304089294206135,0.385340830674394,-1.74265705880617,0,vibrio kanaloae,vibrio
mg592474.1,vibrio anguillarum,NahantCollection,0,0.243256440687892,0.356650407642635,-2.84851713876444,0,vibrio anguillarum,vibrio
mg592473.1,vibrio sp. f12,NahantCollection,0,0.261699317794891,0.288847868237419,-6.92310593889784,0,vibrio,vibrio
mg592474.1,vibrio alginolyticus,NahantCollection,0,0.265259036138608,0.365308158817284,-2.84014386100808,0,vibrio alginolyticus,vibrio
mg592474.1,shewanella sp. 10n.7,NahantCollection,0,0.330602014543666,0.399860094077946,1.15758425741917,0,shewanella,shewanella
mg592474.1,shewanella sp. 10n.6,NahantCollection,0,0.315713676408466,0.393351686437339,0.0733520849762073,0,shewanella,shewanella
mg592474.1,enterovibrio norvegicus,NahantCollection,0,0.271810042586173,0.371990848242404,-6.04994177991802,0,enterovibrio norvegicus,enterovibrio
mg592474.1,aliivibrio fischeri,NahantCollection,0,0.334439521900141,0.413105656352991,2.77193844788102,0,aliivibrio fischeri,aliivibrio
mg592473.1,vibrio vulnificus,NahantCollection,0,0.324282839765316,0.345619680073798,-9.76027129128427,0,vibrio vulnificus,vibrio
mg592473.1,vibrio tasmaniensis,NahantCollection,0,0.265336348678463,0.289681551785848,-6.24831259081783,0,vibrio tasmaniensis,vibrio
mg592473.1,vibrio splendidus,NahantCollection,0,0.270134045865917,0.29580847183215,-6.6735495393215,0,vibrio splendidus,vibrio
mg592473.1,vibrio sp. f13,NahantCollection,0,0.267419109339722,0.292397664881435,-7.11182224180953,0,vibrio,vibrio
mg592477.1,vibrio kanaloae,NahantCollection,0,0.09678671620392,0.207617964097607,-0.658686621860177,0,vibrio kanaloae,vibrio
mg592477.1,vibrio lentus,NahantCollection,0,0.0986358404780498,0.210223399698033,-1.29153593047017,0,vibrio lentus,vibrio
mg592477.1,vibrio parahaemolyticus,NahantCollection,0,0.0816779413903205,0.197093827517301,-2.58580485316577,0,vibrio parahaemolyticus,vibrio
mg592477.1,vibrio sp. 10n.1,NahantCollection,0,0.099298666876428,0.207640580366359,-1.16616090961836,0,vibrio,vibrio
mg592483.1,enterovibrio norvegicus,NahantCollection,0,0.177606969273351,0.263848811311609,-4.85226991588295,0,enterovibrio norvegicus,enterovibrio
mg592483.1,aliivibrio fischeri,NahantCollection,0,0.116712039654562,0.234502776987297,3.96961031191609,0,aliivibrio fischeri,aliivibrio
mg592482.1,vibrio vulnificus,NahantCollection,0,0.140808302841526,0.245586328156144,-4.32726553648465,0,vibrio vulnificus,vibrio
mg592482.1,vibrio tasmaniensis,NahantCollection,0,0.117694139809859,0.227668354919502,-0.815306836018216,0,vibrio tasmaniensis,vibrio
mg592482.1,vibrio splendidus,NahantCollection,0,0.119633958983968,0.229664811670752,-1.24054378452188,0,vibrio splendidus,vibrio
mg592482.1,vibrio sp. f13,NahantCollection,0,0.118117480627977,0.229913835996093,-1.67881648700992,0,vibrio,vibrio
mg592482.1,vibrio sp. f12,NahantCollection,0,0.118478374486892,0.230757583523807,-1.49010018409822,0,vibrio,vibrio
mg592482.1,vibrio sp. 10n.5,NahantCollection,0,0.101538498002502,0.224621862389695,1.70500577696216,0,vibrio,vibrio
mg592482.1,vibrio sp. 10n.4,NahantCollection,0,0.123555015263068,0.231449539226987,-1.3678549298065,0,vibrio,vibrio
mg592482.1,vibrio sp. 10n.3,NahantCollection,0,0.113849073765537,0.226497861152446,-1.565731726923,0,vibrio,vibrio
mg592482.1,vibrio sp. 10n.2,NahantCollection,0,0.152260461391116,0.243058876262257,-1.57362734162557,0,vibrio,vibrio
mg592482.1,vibrio sp. 10n.1,NahantCollection,0,0.11587004690504,0.225763773680508,-1.18309754745663,0,vibrio,vibrio
mg592482.1,vibrio parahaemolyticus,NahantCollection,0,0.148211650683335,0.243393502654077,-2.60274149100403,0,vibrio parahaemolyticus,vibrio
mg592482.1,vibrio lentus,NahantCollection,0,0.123907591441666,0.231292188087412,-1.30847256830843,0,vibrio lentus,vibrio
mg592482.1,vibrio kanaloae,NahantCollection,0,0.11894612197058,0.2298688673425,-0.67562325969844,0,vibrio kanaloae,vibrio
mg592482.1,vibrio cyclitrophicus,NahantCollection,0,0.116137104291505,0.226021922060415,-0.582752304286778,0,vibrio cyclitrophicus,vibrio
mg592482.1,vibrio anguillarum,NahantCollection,0,0.128889493874573,0.239494796927012,-1.78148333965672,0,vibrio anguillarum,vibrio
mg592482.1,vibrio alginolyticus,NahantCollection,0,0.131190762200333,0.22947334652704,-1.77311006190035,0,vibrio alginolyticus,vibrio
mg592482.1,shewanella sp. 10n.7,NahantCollection,0,0.109626510623706,0.229379890282861,2.2246180565269,0,shewanella,shewanella
mg592482.1,shewanella sp. 10n.6,NahantCollection,0,0.133097758652114,0.246763141895266,1.14038588408393,0,shewanella,shewanella
mg592482.1,enterovibrio norvegicus,NahantCollection,0,0.175201588732486,0.265298379559678,-4.9829079808103,0,enterovibrio norvegicus,enterovibrio
mg592483.1,shewanella sp. 10n.6,NahantCollection,0,0.129026144236442,0.240349435233514,1.27102394901128,0,shewanella,shewanella
mg592483.1,shewanella sp. 10n.7,NahantCollection,0,0.10448247466893,0.224111157566718,2.35525612145425,0,shewanella,shewanella
mg592483.1,vibrio alginolyticus,NahantCollection,0,0.132394823422098,0.22904938496892,-1.64247199697301,0,vibrio alginolyticus,vibrio
mg592483.1,vibrio sp. f13,NahantCollection,0,0.117949144543633,0.227384499536614,-1.54817842208257,0,vibrio,vibrio
mg592484.1,vibrio anguillarum,NahantCollection,0,0.0809229685463487,0.202344938971838,-0.998592681047491,0,vibrio anguillarum,vibrio
mg592484.1,vibrio alginolyticus,NahantCollection,0,0.0868503836663392,0.20428953092196,-0.990219403291128,0,vibrio alginolyticus,vibrio
mg592484.1,shewanella sp. 10n.7,NahantCollection,0,0.118433687891856,0.225590978539971,3.00750871513613,0,shewanella,shewanella
mg592484.1,shewanella sp. 10n.6,NahantCollection,0,0.128114334277287,0.227855439312957,1.92327654269316,0,shewanella,shewanella
mg592484.1,enterovibrio norvegicus,NahantCollection,0,0.137663136520783,0.238170963405071,-4.20001732220107,0,enterovibrio norvegicus,enterovibrio
mg592484.1,aliivibrio fischeri,NahantCollection,0,0.104583964628738,0.236088587639979,4.62186290559797,0,aliivibrio fischeri,aliivibrio
mg592483.1,vibrio vulnificus,NahantCollection,0,0.14600929362076,0.248387741742191,-4.19662747155731,0,vibrio vulnificus,vibrio
mg592483.1,vibrio tasmaniensis,NahantCollection,0,0.118188455690463,0.225110695583358,-0.68466877109087,0,vibrio tasmaniensis,vibrio
mg592483.1,vibrio splendidus,NahantCollection,0,0.120169073986444,0.22770404494799,-1.10990571959454,0,vibrio splendidus,vibrio
mg592483.1,vibrio sp. f12,NahantCollection,0,0.11745557427568,0.227586779991714,-1.35946211917088,0,vibrio,vibrio
